src_ip,dst_ip,src_port,dst_port,packet_len,tcp_flags,window_size,rst_flag,ack_flag,syn_flag,rst_ack_flags,attack_type,label
192.168.154.138,192.168.154.144,8443,40994,326,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40994,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40994,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,40996,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40996,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40996,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40996,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40996,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40996,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40996,8443,227,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40996,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40996,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,40998,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40998,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40998,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40998,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40998,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40998,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40998,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40998,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40998,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40998,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40998,326,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40998,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40998,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41000,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41000,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41000,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41000,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41000,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41000,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41000,8443,547,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41000,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41000,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41002,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41002,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41002,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41002,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41002,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41002,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41002,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41002,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41002,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41002,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41002,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41002,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41002,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41004,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41004,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41004,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41004,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41004,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41004,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41004,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41004,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41004,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41004,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41004,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41004,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41004,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41006,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41006,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41006,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41006,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41006,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41006,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41006,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41006,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41006,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41006,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41006,326,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41006,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41006,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41008,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41008,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41008,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41008,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41008,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41008,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41008,8443,227,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41008,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41008,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41010,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,7354,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,365,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,7354,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,411,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,1867,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,457,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,5894,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,1514,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,502,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,548,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,7354,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,639,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,1867,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,685,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,16467,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,730,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,16467,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,776,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,16467,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,822,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,16467,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,828,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,16467,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,828,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,16467,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,828,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,15481,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,16,913,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41010,85,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41010,8443,60,20,913,1,1,0,1,attack2,2
192.168.154.144,216.171.98.66,54046,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.66,192.168.154.144,3436,54046,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.66,54046,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.66,54046,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.66,192.168.154.144,3436,54046,60,16,64239,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,643,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41092,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41092,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41094,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41094,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41094,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41094,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41094,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41094,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41094,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41094,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41094,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41094,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41094,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41094,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41094,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41096,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41096,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41096,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41096,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41096,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41096,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41096,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41096,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41096,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41096,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41096,310,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41096,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41096,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41098,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41098,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41098,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41098,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41098,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41098,8443,437,24,320,0,1,0,0,attack2,2
216.171.98.66,192.168.154.144,3436,54046,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.66,54046,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41098,8443,275,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41098,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41098,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41100,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41100,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41100,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41100,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41100,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41100,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41100,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41100,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41100,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41100,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41100,310,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41100,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41100,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41102,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41102,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41102,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41102,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41102,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41102,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41102,8443,243,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41102,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41102,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41104,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41104,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41104,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41104,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41104,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41104,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41104,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41104,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41104,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41104,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41104,310,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41104,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41104,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41106,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41106,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41106,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41106,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41106,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41106,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41106,8443,355,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41106,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41106,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41108,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41108,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41108,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41108,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41108,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41108,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41108,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41108,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41108,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41108,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41108,326,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41108,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41108,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41110,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41110,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41110,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41110,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41110,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41110,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41110,8443,227,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41110,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41110,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41112,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41112,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41112,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41112,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41112,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41112,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41112,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41112,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41112,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41112,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41112,310,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41112,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41112,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41114,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41114,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41114,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41114,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41114,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41114,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41114,8443,467,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41114,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41114,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41116,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41116,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41116,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41116,8443,301,24,229,0,1,0,0,attack2,2
